Metodo;Fold;ACC
ResNet152V2_UMAP_20_RandomForest;8;0,7647
ResNet152V2_UMAP_20_RandomForest;9;0,7647
ResNet152V2_UMAP_20_RandomForest;10;0,8529
ResNet152V2_UMAP_20_Adaboost;1;0,8
ResNet152V2_UMAP_20_Adaboost;2;0,7143
ResNet152V2_UMAP_20_Adaboost;3;0,7059
ResNet152V2_UMAP_20_Adaboost;4;0,7059
ResNet152V2_UMAP_20_Adaboost;5;0,6765
ResNet152V2_UMAP_20_Adaboost;6;0,7941
ResNet152V2_UMAP_20_Adaboost;7;0,7059
ResNet152V2_UMAP_20_Adaboost;8;0,7353
ResNet152V2_UMAP_20_Adaboost;9;0,6176
ResNet152V2_UMAP_20_Adaboost;10;0,8824
ResNet152V2_UMAP_20_Gaussian;1;0,8
ResNet152V2_UMAP_20_Gaussian;2;0,7714
ResNet152V2_UMAP_20_Gaussian;3;0,7059
ResNet152V2_UMAP_20_Gaussian;4;0,7059
ResNet152V2_UMAP_20_Gaussian;5;0,7647
ResNet152V2_UMAP_20_Gaussian;6;0,7647
ResNet152V2_UMAP_20_Gaussian;7;0,6176
ResNet152V2_UMAP_20_Gaussian;8;0,5588
ResNet152V2_UMAP_20_Gaussian;9;0,6765
ResNet152V2_UMAP_20_Gaussian;10;0,7647
InceptionV3_UMAP_20_J48;1;0,7429
InceptionV3_UMAP_20_J48;2;0,7714
InceptionV3_UMAP_20_J48;3;0,7647
InceptionV3_UMAP_20_J48;4;0,8235
InceptionV3_UMAP_20_J48;5;0,7353
InceptionV3_UMAP_20_J48;6;0,7941
InceptionV3_UMAP_20_J48;7;0,7647
InceptionV3_UMAP_20_J48;8;0,7941
InceptionV3_UMAP_20_J48;9;0,7647
InceptionV3_UMAP_20_J48;10;0,8235
InceptionV3_UMAP_20_RBF;1;0,7143
InceptionV3_UMAP_20_RBF;2;0,7143
InceptionV3_UMAP_20_RBF;3;0,7059
InceptionV3_UMAP_20_RBF;4;0,7353
InceptionV3_UMAP_20_RBF;5;0,6471
InceptionV3_UMAP_20_RBF;6;0,7647
InceptionV3_UMAP_20_RBF;7;0,7353
InceptionV3_UMAP_20_RBF;8;0,7941
InceptionV3_UMAP_20_RBF;9;0,7353
InceptionV3_UMAP_20_RBF;10;0,7353
InceptionV3_UMAP_20_LinearSVM;1;0,7143
InceptionV3_UMAP_20_LinearSVM;2;0,7429
InceptionV3_UMAP_20_LinearSVM;3;0,7059
InceptionV3_UMAP_20_LinearSVM;4;0,7647
InceptionV3_UMAP_20_LinearSVM;5;0,6471
InceptionV3_UMAP_20_LinearSVM;6;0,7941
InceptionV3_UMAP_20_LinearSVM;7;0,7353
InceptionV3_UMAP_20_LinearSVM;8;0,7059
InceptionV3_UMAP_20_LinearSVM;9;0,6471
InceptionV3_UMAP_20_LinearSVM;10;0,7353
InceptionV3_UMAP_20_MLP;1;0,7429
InceptionV3_UMAP_20_MLP;2;0,8286
InceptionV3_UMAP_20_MLP;3;0,7059
InceptionV3_UMAP_20_MLP;4;0,7941
InceptionV3_UMAP_20_MLP;5;0,6765
InceptionV3_UMAP_20_MLP;6;0,8235
InceptionV3_UMAP_20_MLP;7;0,7353
InceptionV3_UMAP_20_MLP;8;0,7059
InceptionV3_UMAP_20_MLP;9;0,7353
InceptionV3_UMAP_20_MLP;10;0,7647
InceptionV3_UMAP_20_Logistic;1;0,7429
InceptionV3_UMAP_20_Logistic;2;0,7714
InceptionV3_UMAP_20_Logistic;3;0,7059
InceptionV3_UMAP_20_Logistic;4;0,7941
InceptionV3_UMAP_20_Logistic;5;0,6176
InceptionV3_UMAP_20_Logistic;6;0,7941
InceptionV3_UMAP_20_Logistic;7;0,7647
InceptionV3_UMAP_20_Logistic;8;0,7353
InceptionV3_UMAP_20_Logistic;9;0,7059
InceptionV3_UMAP_20_Logistic;10;0,7647
InceptionV3_UMAP_20_RandomForest;1;0,8
InceptionV3_UMAP_20_RandomForest;2;0,8571
InceptionV3_UMAP_20_RandomForest;3;0,8824
InceptionV3_UMAP_20_RandomForest;4;0,8824
InceptionV3_UMAP_20_RandomForest;5;0,7059
InceptionV3_UMAP_20_RandomForest;6;0,8824
InceptionV3_UMAP_20_RandomForest;7;0,8529
InceptionV3_UMAP_20_RandomForest;8;0,7647
InceptionV3_UMAP_20_RandomForest;9;0,8235
InceptionV3_UMAP_20_RandomForest;10;0,8529
InceptionV3_UMAP_20_Adaboost;1;0,8
InceptionV3_UMAP_20_Adaboost;2;0,8286
InceptionV3_UMAP_20_Adaboost;3;0,7647
InceptionV3_UMAP_20_Adaboost;4;0,7059
InceptionV3_UMAP_20_Adaboost;5;0,6471
InceptionV3_UMAP_20_Adaboost;6;0,6765
InceptionV3_UMAP_20_Adaboost;7;0,7647
InceptionV3_UMAP_20_Adaboost;8;0,8235
InceptionV3_UMAP_20_Adaboost;9;0,7353
InceptionV3_UMAP_20_Adaboost;10;0,7647
InceptionV3_UMAP_20_Gaussian;1;0,8
InceptionV3_UMAP_20_Gaussian;2;0,8571
InceptionV3_UMAP_20_Gaussian;3;0,6765
InceptionV3_UMAP_20_Gaussian;4;0,7941
InceptionV3_UMAP_20_Gaussian;5;0,7353
InceptionV3_UMAP_20_Gaussian;6;0,7941
InceptionV3_UMAP_20_Gaussian;7;0,7647
InceptionV3_UMAP_20_Gaussian;8;0,7941
InceptionV3_UMAP_20_Gaussian;9;0,7941
InceptionV3_UMAP_20_Gaussian;10;0,7647
InceptionResNetV2_UMAP_20_J48;1;0,8
InceptionResNetV2_UMAP_20_J48;2;0,7143
InceptionResNetV2_UMAP_20_J48;3;0,6765
InceptionResNetV2_UMAP_20_J48;4;0,7647
InceptionResNetV2_UMAP_20_J48;5;0,8235
InceptionResNetV2_UMAP_20_J48;6;0,8824
InceptionResNetV2_UMAP_20_J48;7;0,7941
InceptionResNetV2_UMAP_20_J48;8;0,8529
InceptionResNetV2_UMAP_20_J48;9;0,7647
InceptionResNetV2_UMAP_20_J48;10;0,9118
InceptionResNetV2_UMAP_20_RBF;1;0,7429
InceptionResNetV2_UMAP_20_RBF;2;0,8286
InceptionResNetV2_UMAP_20_RBF;3;0,7647
InceptionResNetV2_UMAP_20_RBF;4;0,7941
InceptionResNetV2_UMAP_20_RBF;5;0,6765
InceptionResNetV2_UMAP_20_RBF;6;0,8529
InceptionResNetV2_UMAP_20_RBF;7;0,7353
InceptionResNetV2_UMAP_20_RBF;8;0,7647
InceptionResNetV2_UMAP_20_RBF;9;0,9118
InceptionResNetV2_UMAP_20_RBF;10;0,8824
InceptionResNetV2_UMAP_20_LinearSVM;1;0,7429
InceptionResNetV2_UMAP_20_LinearSVM;2;0,8571
InceptionResNetV2_UMAP_20_LinearSVM;3;0,7059
InceptionResNetV2_UMAP_20_LinearSVM;4;0,7941
InceptionResNetV2_UMAP_20_LinearSVM;5;0,7353
InceptionResNetV2_UMAP_20_LinearSVM;6;0,8529
InceptionResNetV2_UMAP_20_LinearSVM;7;0,7059
InceptionResNetV2_UMAP_20_LinearSVM;8;0,7941
InceptionResNetV2_UMAP_20_LinearSVM;9;0,8235
InceptionResNetV2_UMAP_20_LinearSVM;10;0,9412
InceptionResNetV2_UMAP_20_MLP;1;0,7429
InceptionResNetV2_UMAP_20_MLP;2;0,8571
InceptionResNetV2_UMAP_20_MLP;3;0,7059
InceptionResNetV2_UMAP_20_MLP;4;0,7941
InceptionResNetV2_UMAP_20_MLP;5;0,7059
InceptionResNetV2_UMAP_20_MLP;6;0,8824
InceptionResNetV2_UMAP_20_MLP;7;0,7059
InceptionResNetV2_UMAP_20_MLP;8;0,8235
InceptionResNetV2_UMAP_20_MLP;9;0,8235
InceptionResNetV2_UMAP_20_MLP;10;0,9118
InceptionResNetV2_UMAP_20_Logistic;1;0,8
InceptionResNetV2_UMAP_20_Logistic;2;0,8
InceptionResNetV2_UMAP_20_Logistic;3;0,7059
InceptionResNetV2_UMAP_20_Logistic;4;0,7941
InceptionResNetV2_UMAP_20_Logistic;5;0,7353
InceptionResNetV2_UMAP_20_Logistic;6;0,8824
InceptionResNetV2_UMAP_20_Logistic;7;0,7059
InceptionResNetV2_UMAP_20_Logistic;8;0,7941
InceptionResNetV2_UMAP_20_Logistic;9;0,8235
InceptionResNetV2_UMAP_20_Logistic;10;0,8529
InceptionResNetV2_UMAP_20_RandomForest;1;0,7429
InceptionResNetV2_UMAP_20_RandomForest;2;0,8286
InceptionResNetV2_UMAP_20_RandomForest;3;0,8529
InceptionResNetV2_UMAP_20_RandomForest;4;0,7941
InceptionResNetV2_UMAP_20_RandomForest;5;0,8235
InceptionResNetV2_UMAP_20_RandomForest;6;0,9706
InceptionResNetV2_UMAP_20_RandomForest;7;0,8235
InceptionResNetV2_UMAP_20_RandomForest;8;0,9118
InceptionResNetV2_UMAP_20_RandomForest;9;0,9118
InceptionResNetV2_UMAP_20_RandomForest;10;0,8824
InceptionResNetV2_UMAP_20_Adaboost;1;0,8
InceptionResNetV2_UMAP_20_Adaboost;2;0,8571
InceptionResNetV2_UMAP_20_Adaboost;3;0,7941
InceptionResNetV2_UMAP_20_Adaboost;4;0,7647
InceptionResNetV2_UMAP_20_Adaboost;5;0,7941
InceptionResNetV2_UMAP_20_Adaboost;6;0,8235
InceptionResNetV2_UMAP_20_Adaboost;7;0,7353
InceptionResNetV2_UMAP_20_Adaboost;8;0,7647
InceptionResNetV2_UMAP_20_Adaboost;9;0,8529
InceptionResNetV2_UMAP_20_Adaboost;10;0,8824
InceptionResNetV2_UMAP_20_Gaussian;1;0,8
InceptionResNetV2_UMAP_20_Gaussian;2;0,8
InceptionResNetV2_UMAP_20_Gaussian;3;0,8529
InceptionResNetV2_UMAP_20_Gaussian;4;0,7941
InceptionResNetV2_UMAP_20_Gaussian;5;0,7059
InceptionResNetV2_UMAP_20_Gaussian;6;0,8529
InceptionResNetV2_UMAP_20_Gaussian;7;0,7353
InceptionResNetV2_UMAP_20_Gaussian;8;0,7941
InceptionResNetV2_UMAP_20_Gaussian;9;0,8824
InceptionResNetV2_UMAP_20_Gaussian;10;0,8824
MobileNet_UMAP_20_J48;1;0,8
MobileNet_UMAP_20_J48;2;0,6571
MobileNet_UMAP_20_J48;3;0,7647
MobileNet_UMAP_20_J48;4;0,7647
MobileNet_UMAP_20_J48;5;0,5588
MobileNet_UMAP_20_J48;6;0,6765
MobileNet_UMAP_20_J48;7;0,7059
MobileNet_UMAP_20_J48;8;0,8235
MobileNet_UMAP_20_J48;9;0,7059
MobileNet_UMAP_20_J48;10;0,7941
MobileNet_UMAP_20_RBF;1;0,6571
MobileNet_UMAP_20_RBF;2;0,6
MobileNet_UMAP_20_RBF;3;0,7059
MobileNet_UMAP_20_RBF;4;0,7353
MobileNet_UMAP_20_RBF;5;0,7647
MobileNet_UMAP_20_RBF;6;0,5588
MobileNet_UMAP_20_RBF;7;0,7059
MobileNet_UMAP_20_RBF;8;0,8235
MobileNet_UMAP_20_RBF;9;0,7647
MobileNet_UMAP_20_RBF;10;0,7647
MobileNet_UMAP_20_LinearSVM;1;0,6857
MobileNet_UMAP_20_LinearSVM;2;0,6286
MobileNet_UMAP_20_LinearSVM;3;0,7059
MobileNet_UMAP_20_LinearSVM;4;0,7647
MobileNet_UMAP_20_LinearSVM;5;0,7941
MobileNet_UMAP_20_LinearSVM;6;0,5588
MobileNet_UMAP_20_LinearSVM;7;0,7353
MobileNet_UMAP_20_LinearSVM;8;0,8235
MobileNet_UMAP_20_LinearSVM;9;0,7941
MobileNet_UMAP_20_LinearSVM;10;0,8235
MobileNet_UMAP_20_MLP;1;0,7429
MobileNet_UMAP_20_MLP;2;0,8286
MobileNet_UMAP_20_MLP;3;0,8235
MobileNet_UMAP_20_MLP;4;0,7941
MobileNet_UMAP_20_MLP;5;0,8235
MobileNet_UMAP_20_MLP;6;0,7647
MobileNet_UMAP_20_MLP;7;0,7941
MobileNet_UMAP_20_MLP;8;0,7941
MobileNet_UMAP_20_MLP;9;0,7353
MobileNet_UMAP_20_MLP;10;0,7941
MobileNet_UMAP_20_Logistic;1;0,8
MobileNet_UMAP_20_Logistic;2;0,7714
MobileNet_UMAP_20_Logistic;3;0,7941
MobileNet_UMAP_20_Logistic;4;0,7941
MobileNet_UMAP_20_Logistic;5;0,7941
MobileNet_UMAP_20_Logistic;6;0,7647
MobileNet_UMAP_20_Logistic;7;0,8235
MobileNet_UMAP_20_Logistic;8;0,7941
MobileNet_UMAP_20_Logistic;9;0,7353
MobileNet_UMAP_20_Logistic;10;0,8235
MobileNet_UMAP_20_RandomForest;1;0,8857
MobileNet_UMAP_20_RandomForest;2;0,8571
MobileNet_UMAP_20_RandomForest;3;0,8824
MobileNet_UMAP_20_RandomForest;4;0,8235
MobileNet_UMAP_20_RandomForest;5;0,7647
MobileNet_UMAP_20_RandomForest;6;0,6765
MobileNet_UMAP_20_RandomForest;7;0,8235
MobileNet_UMAP_20_RandomForest;8;0,8235
MobileNet_UMAP_20_RandomForest;9;0,8529
MobileNet_UMAP_20_RandomForest;10;0,7941
MobileNet_UMAP_20_Adaboost;1;0,8
MobileNet_UMAP_20_Adaboost;2;0,7143
MobileNet_UMAP_20_Adaboost;3;0,7941
MobileNet_UMAP_20_Adaboost;4;0,8529
MobileNet_UMAP_20_Adaboost;5;0,7647
MobileNet_UMAP_20_Adaboost;6;0,8529
MobileNet_UMAP_20_Adaboost;7;0,7059
MobileNet_UMAP_20_Adaboost;8;0,8235
MobileNet_UMAP_20_Adaboost;9;0,7941
MobileNet_UMAP_20_Adaboost;10;0,7647
MobileNet_UMAP_20_Gaussian;1;0,8286
MobileNet_UMAP_20_Gaussian;2;0,8
MobileNet_UMAP_20_Gaussian;3;0,8235
MobileNet_UMAP_20_Gaussian;4;0,7353
MobileNet_UMAP_20_Gaussian;5;0,7647
MobileNet_UMAP_20_Gaussian;6;0,8235
MobileNet_UMAP_20_Gaussian;7;0,7941
MobileNet_UMAP_20_Gaussian;8;0,8235
MobileNet_UMAP_20_Gaussian;9;0,7941
MobileNet_UMAP_20_Gaussian;10;0,7941
DenseNet121_UMAP_20_J48;1;0,6857
DenseNet121_UMAP_20_J48;2;0,7143
DenseNet121_UMAP_20_J48;3;0,6765
DenseNet121_UMAP_20_J48;4;0,7059
DenseNet121_UMAP_20_J48;5;0,7941
DenseNet121_UMAP_20_J48;6;0,7353
DenseNet121_UMAP_20_J48;7;0,8235
DenseNet121_UMAP_20_J48;8;0,7941
DenseNet121_UMAP_20_J48;9;0,7059
DenseNet121_UMAP_20_J48;10;0,8235
DenseNet121_UMAP_20_RBF;1;0,6857
DenseNet121_UMAP_20_RBF;2;0,7143
DenseNet121_UMAP_20_RBF;3;0,7353
DenseNet121_UMAP_20_RBF;4;0,7941
DenseNet121_UMAP_20_RBF;5;0,7353
DenseNet121_UMAP_20_RBF;6;0,7647
DenseNet121_UMAP_20_RBF;7;0,6765
DenseNet121_UMAP_20_RBF;8;0,7941
DenseNet121_UMAP_20_RBF;9;0,7059
DenseNet121_UMAP_20_RBF;10;0,7941
DenseNet121_UMAP_20_LinearSVM;1;0,6857
DenseNet121_UMAP_20_LinearSVM;2;0,7429
DenseNet121_UMAP_20_LinearSVM;3;0,7353
DenseNet121_UMAP_20_LinearSVM;4;0,7941
DenseNet121_UMAP_20_LinearSVM;5;0,7647
DenseNet121_UMAP_20_LinearSVM;6;0,8235
DenseNet121_UMAP_20_LinearSVM;7;0,6765
DenseNet121_UMAP_20_LinearSVM;8;0,7941
DenseNet121_UMAP_20_LinearSVM;9;0,6765
DenseNet121_UMAP_20_LinearSVM;10;0,8529
DenseNet121_UMAP_20_MLP;1;0,6857
DenseNet121_UMAP_20_MLP;2;0,7143
DenseNet121_UMAP_20_MLP;3;0,7059
DenseNet121_UMAP_20_MLP;4;0,7647
DenseNet121_UMAP_20_MLP;5;0,8824
DenseNet121_UMAP_20_MLP;6;0,8824
DenseNet121_UMAP_20_MLP;7;0,6176
DenseNet121_UMAP_20_MLP;8;0,7941
DenseNet121_UMAP_20_MLP;9;0,5588
DenseNet121_UMAP_20_MLP;10;0,7941
DenseNet121_UMAP_20_Logistic;1;0,6571
DenseNet121_UMAP_20_Logistic;2;0,7714
DenseNet121_UMAP_20_Logistic;3;0,7647
DenseNet121_UMAP_20_Logistic;4;0,7941
DenseNet121_UMAP_20_Logistic;5;0,8529
DenseNet121_UMAP_20_Logistic;6;0,8529
DenseNet121_UMAP_20_Logistic;7;0,7353
DenseNet121_UMAP_20_Logistic;8;0,8529
DenseNet121_UMAP_20_Logistic;9;0,7353
DenseNet121_UMAP_20_Logistic;10;0,8235
DenseNet121_UMAP_20_RandomForest;1;0,7429
DenseNet121_UMAP_20_RandomForest;2;0,7714
DenseNet121_UMAP_20_RandomForest;3;0,8529
DenseNet121_UMAP_20_RandomForest;4;0,7941
DenseNet121_UMAP_20_RandomForest;5;0,8529
DenseNet121_UMAP_20_RandomForest;6;0,8235
DenseNet121_UMAP_20_RandomForest;7;0,8235
DenseNet121_UMAP_20_RandomForest;8;0,8235
DenseNet121_UMAP_20_RandomForest;9;0,7059
DenseNet121_UMAP_20_RandomForest;10;0,9118
DenseNet121_UMAP_20_Adaboost;1;0,6857
DenseNet121_UMAP_20_Adaboost;2;0,8
DenseNet121_UMAP_20_Adaboost;3;0,7059
DenseNet121_UMAP_20_Adaboost;4;0,8235
DenseNet121_UMAP_20_Adaboost;5;0,7941
DenseNet121_UMAP_20_Adaboost;6;0,7647
DenseNet121_UMAP_20_Adaboost;7;0,7941
DenseNet121_UMAP_20_Adaboost;8;0,7059
DenseNet121_UMAP_20_Adaboost;9;0,6765
DenseNet121_UMAP_20_Adaboost;10;0,8235
DenseNet121_UMAP_20_Gaussian;1;0,7143
DenseNet121_UMAP_20_Gaussian;2;0,7714
DenseNet121_UMAP_20_Gaussian;3;0,7353
DenseNet121_UMAP_20_Gaussian;4;0,8235
DenseNet121_UMAP_20_Gaussian;5;0,7941
DenseNet121_UMAP_20_Gaussian;6;0,7941
DenseNet121_UMAP_20_Gaussian;7;0,7059
DenseNet121_UMAP_20_Gaussian;8;0,7353
DenseNet121_UMAP_20_Gaussian;9;0,7059
DenseNet121_UMAP_20_Gaussian;10;0,7941
DenseNet169_UMAP_20_J48;1;0,8
DenseNet169_UMAP_20_J48;2;0,8286
DenseNet169_UMAP_20_J48;3;0,7941
DenseNet169_UMAP_20_J48;4;0,8235
DenseNet169_UMAP_20_J48;5;0,8235
DenseNet169_UMAP_20_J48;6;0,8529
DenseNet169_UMAP_20_J48;7;0,7059
DenseNet169_UMAP_20_J48;8;0,8235
DenseNet169_UMAP_20_J48;9;0,6471
DenseNet169_UMAP_20_J48;10;0,8235
DenseNet169_UMAP_20_RBF;1;0,7143
DenseNet169_UMAP_20_RBF;2;0,7714
DenseNet169_UMAP_20_RBF;3;0,7941
DenseNet169_UMAP_20_RBF;4;0,7353
DenseNet169_UMAP_20_RBF;5;0,6765
DenseNet169_UMAP_20_RBF;6;0,8235
DenseNet169_UMAP_20_RBF;7;0,7353
DenseNet169_UMAP_20_RBF;8;0,7059
DenseNet169_UMAP_20_RBF;9;0,7941
DenseNet169_UMAP_20_RBF;10;0,7353
DenseNet169_UMAP_20_LinearSVM;1;0,7429
DenseNet169_UMAP_20_LinearSVM;2;0,8286
DenseNet169_UMAP_20_LinearSVM;3;0,7353
DenseNet169_UMAP_20_LinearSVM;4;0,8235
DenseNet169_UMAP_20_LinearSVM;5;0,7059
DenseNet169_UMAP_20_LinearSVM;6;0,8235
DenseNet169_UMAP_20_LinearSVM;7;0,7353
DenseNet169_UMAP_20_LinearSVM;8;0,7941
DenseNet169_UMAP_20_LinearSVM;9;0,8235
DenseNet169_UMAP_20_LinearSVM;10;0,7353
DenseNet169_UMAP_20_MLP;1;0,7429
DenseNet169_UMAP_20_MLP;2;0,8857
DenseNet169_UMAP_20_MLP;3;0,7941
DenseNet169_UMAP_20_MLP;4;0,7941
DenseNet169_UMAP_20_MLP;5;0,7353
DenseNet169_UMAP_20_MLP;6;0,7647
DenseNet169_UMAP_20_MLP;7;0,7647
DenseNet169_UMAP_20_MLP;8;0,8529
DenseNet169_UMAP_20_MLP;9;0,8529
DenseNet169_UMAP_20_MLP;10;0,7941
DenseNet169_UMAP_20_Logistic;1;0,8
DenseNet169_UMAP_20_Logistic;2;0,8286
DenseNet169_UMAP_20_Logistic;3;0,7941
DenseNet169_UMAP_20_Logistic;4;0,7941
DenseNet169_UMAP_20_Logistic;5;0,7353
DenseNet169_UMAP_20_Logistic;6;0,7941
DenseNet169_UMAP_20_Logistic;7;0,8235
DenseNet169_UMAP_20_Logistic;8;0,8529
DenseNet169_UMAP_20_Logistic;9;0,8529
DenseNet169_UMAP_20_Logistic;10;0,8235
DenseNet169_UMAP_20_RandomForest;1;0,8
DenseNet169_UMAP_20_RandomForest;2;0,8
DenseNet169_UMAP_20_RandomForest;3;0,8235
DenseNet169_UMAP_20_RandomForest;4;0,7647
DenseNet169_UMAP_20_RandomForest;5;0,8824
DenseNet169_UMAP_20_RandomForest;6;0,7941
DenseNet169_UMAP_20_RandomForest;7;0,8235
DenseNet169_UMAP_20_RandomForest;8;0,9118
DenseNet169_UMAP_20_RandomForest;9;0,8235
DenseNet169_UMAP_20_RandomForest;10;0,8824
DenseNet169_UMAP_20_Adaboost;1;0,8286
DenseNet169_UMAP_20_Adaboost;2;0,7143
DenseNet169_UMAP_20_Adaboost;3;0,8824
DenseNet169_UMAP_20_Adaboost;4;0,7941
DenseNet169_UMAP_20_Adaboost;5;0,7647
DenseNet169_UMAP_20_Adaboost;6;0,7941
DenseNet169_UMAP_20_Adaboost;7;0,8235
DenseNet169_UMAP_20_Adaboost;8;0,9118
DenseNet169_UMAP_20_Adaboost;9;0,7941
DenseNet169_UMAP_20_Adaboost;10;0,8235
DenseNet169_UMAP_20_Gaussian;1;0,7429
DenseNet169_UMAP_20_Gaussian;2;0,8857
DenseNet169_UMAP_20_Gaussian;3;0,7059
DenseNet169_UMAP_20_Gaussian;4;0,8529
DenseNet169_UMAP_20_Gaussian;5;0,7647
DenseNet169_UMAP_20_Gaussian;6;0,8529
DenseNet169_UMAP_20_Gaussian;7;0,7647
DenseNet169_UMAP_20_Gaussian;8;0,7647
DenseNet169_UMAP_20_Gaussian;9;0,8235
DenseNet169_UMAP_20_Gaussian;10;0,7941
DenseNet201_UMAP_20_J48;1;0,8
DenseNet201_UMAP_20_J48;2;0,7714
DenseNet201_UMAP_20_J48;3;0,7059
DenseNet201_UMAP_20_J48;4;0,8235
DenseNet201_UMAP_20_J48;5;0,8824
DenseNet201_UMAP_20_J48;6;0,9412
DenseNet201_UMAP_20_J48;7;0,7059
DenseNet201_UMAP_20_J48;8;0,7941
DenseNet201_UMAP_20_J48;9;0,8235
DenseNet201_UMAP_20_J48;10;0,8235
DenseNet201_UMAP_20_RBF;1;0,6857
DenseNet201_UMAP_20_RBF;2;0,7143
DenseNet201_UMAP_20_RBF;3;0,7353
DenseNet201_UMAP_20_RBF;4;0,7353
DenseNet201_UMAP_20_RBF;5;0,7647
DenseNet201_UMAP_20_RBF;6;0,7647
DenseNet201_UMAP_20_RBF;7;0,7941
DenseNet201_UMAP_20_RBF;8;0,8235
DenseNet201_UMAP_20_RBF;9;0,8529
DenseNet201_UMAP_20_RBF;10;0,7941
DenseNet201_UMAP_20_LinearSVM;1;0,7143
DenseNet201_UMAP_20_LinearSVM;2;0,8286
DenseNet201_UMAP_20_LinearSVM;3;0,7353
DenseNet201_UMAP_20_LinearSVM;4;0,7941
DenseNet201_UMAP_20_LinearSVM;5;0,7353
DenseNet201_UMAP_20_LinearSVM;6;0,7353
DenseNet201_UMAP_20_LinearSVM;7;0,7647
DenseNet201_UMAP_20_LinearSVM;8;0,8235
DenseNet201_UMAP_20_LinearSVM;9;0,8529
DenseNet201_UMAP_20_LinearSVM;10;0,8529
DenseNet201_UMAP_20_MLP;1;0,7714
DenseNet201_UMAP_20_MLP;2;0,8857
DenseNet201_UMAP_20_MLP;3;0,7647
DenseNet201_UMAP_20_MLP;4;0,8235
DenseNet201_UMAP_20_MLP;5;0,6471
DenseNet201_UMAP_20_MLP;6;0,7941
DenseNet201_UMAP_20_MLP;7;0,8235
DenseNet201_UMAP_20_MLP;8;0,7941
DenseNet201_UMAP_20_MLP;9;0,8529
DenseNet201_UMAP_20_MLP;10;0,8824
DenseNet201_UMAP_20_Logistic;1;0,7714
DenseNet201_UMAP_20_Logistic;2;0,8571
DenseNet201_UMAP_20_Logistic;3;0,6765
DenseNet201_UMAP_20_Logistic;4;0,8529
DenseNet201_UMAP_20_Logistic;5;0,7059
DenseNet201_UMAP_20_Logistic;6;0,7941
DenseNet201_UMAP_20_Logistic;7;0,7647
DenseNet201_UMAP_20_Logistic;8;0,8824
DenseNet201_UMAP_20_Logistic;9;0,8824
DenseNet201_UMAP_20_Logistic;10;0,8235
DenseNet201_UMAP_20_RandomForest;1;0,7714
DenseNet201_UMAP_20_RandomForest;2;0,8571
DenseNet201_UMAP_20_RandomForest;3;0,7647
DenseNet201_UMAP_20_RandomForest;4;0,8529
DenseNet201_UMAP_20_RandomForest;5;0,7941
DenseNet201_UMAP_20_RandomForest;6;0,8235
DenseNet201_UMAP_20_RandomForest;7;0,7941
DenseNet201_UMAP_20_RandomForest;8;0,8824
DenseNet201_UMAP_20_RandomForest;9;0,8824
DenseNet201_UMAP_20_RandomForest;10;0,8529
DenseNet201_UMAP_20_Adaboost;1;0,7143
DenseNet201_UMAP_20_Adaboost;2;0,8
DenseNet201_UMAP_20_Adaboost;3;0,7647
DenseNet201_UMAP_20_Adaboost;4;0,8235
DenseNet201_UMAP_20_Adaboost;5;0,7941
DenseNet201_UMAP_20_Adaboost;6;0,8529
DenseNet201_UMAP_20_Adaboost;7;0,7647
DenseNet201_UMAP_20_Adaboost;8;0,8235
DenseNet201_UMAP_20_Adaboost;9;0,8529
DenseNet201_UMAP_20_Adaboost;10;0,7941
DenseNet201_UMAP_20_Gaussian;1;0,7429
DenseNet201_UMAP_20_Gaussian;2;0,8571
DenseNet201_UMAP_20_Gaussian;3;0,7353
DenseNet201_UMAP_20_Gaussian;4;0,7941
DenseNet201_UMAP_20_Gaussian;5;0,6471
DenseNet201_UMAP_20_Gaussian;6;0,8235
DenseNet201_UMAP_20_Gaussian;7;0,6765
DenseNet201_UMAP_20_Gaussian;8;0,8235
DenseNet201_UMAP_20_Gaussian;9;0,8235
DenseNet201_UMAP_20_Gaussian;10;0,9118
NASNetMobile_UMAP_20_J48;1;0,6
NASNetMobile_UMAP_20_J48;2;0,6857
NASNetMobile_UMAP_20_J48;3;0,7059
NASNetMobile_UMAP_20_J48;4;0,7353
NASNetMobile_UMAP_20_J48;5;0,5294
NASNetMobile_UMAP_20_J48;6;0,5294
NASNetMobile_UMAP_20_J48;7;0,6765
NASNetMobile_UMAP_20_J48;8;0,7353
NASNetMobile_UMAP_20_J48;9;0,4706
NASNetMobile_UMAP_20_J48;10;0,6765
NASNetMobile_UMAP_20_RBF;1;0,4857
NASNetMobile_UMAP_20_RBF;2;0,4
NASNetMobile_UMAP_20_RBF;3;0,5882
NASNetMobile_UMAP_20_RBF;4;0,6765
NASNetMobile_UMAP_20_RBF;5;0,7059
NASNetMobile_UMAP_20_RBF;6;0,5588
NASNetMobile_UMAP_20_RBF;7;0,5882
NASNetMobile_UMAP_20_RBF;8;0,5882
NASNetMobile_UMAP_20_RBF;9;0,5588
NASNetMobile_UMAP_20_RBF;10;0,5588
NASNetMobile_UMAP_20_LinearSVM;1;0,4857
NASNetMobile_UMAP_20_LinearSVM;2;0,4571
NASNetMobile_UMAP_20_LinearSVM;3;0,5294
NASNetMobile_UMAP_20_LinearSVM;4;0,6765
NASNetMobile_UMAP_20_LinearSVM;5;0,7059
